FECHA,MS1,MS2,MS3,MS4,MS1n,MS2n,MS3n
2023-07-15 00:00:00,0,0,0,0,0,0,0
2023-07-16 00:00:00,0,0,0,0,0,0,0
2023-07-17 00:00:00,645,495,284,714,532,438,426
2023-07-18 00:00:00,586,237,350,510,679,300,336
2023-07-19 00:00:00,287,280,360,624,172,330,370
2023-07-20 00:00:00,200,200,300,530,337,231,370
2023-07-21 00:00:00,195,100,184,222,0,0,0
2023-07-22 00:00:00,0,0,0,0,0,0,0
2023-07-23 00:00:00,0,0,0,0,0,0,0
2023-07-24 00:00:00,228,200,318,400,400,357,318
2023-07-25 00:00:00,440,215,308,562,320,328,365
2023-07-26 00:00:00,638,300,315,400,460,360,415
2023-07-27 00:00:00,436,300,200,250,504,278,398
2023-07-28 00:00:00,195,330,400,352,266,0,533
2023-07-29 00:00:00,0,0,0,0,0,0,0
2023-07-30 00:00:00,0,0,0,0,0,0,0
2023-07-31 00:00:00,511,0,695,464,545,0,1015
2023-08-01 00:00:00,350,180,523,746,725,330,595
2023-08-02 00:00:00,339,208,950,597,559,180,347
2023-08-03 00:00:00,568,0,602,717,309,320,566
2023-08-04 00:00:00,296,0,200,350,432,0,475
2023-08-05 00:00:00,0,0,0,0,0,0,0
2023-08-06 00:00:00,0,0,0,0,0,0,0
2023-08-07 00:00:00,348,108,95,424,395,200,350
2023-08-08 00:00:00,294,163,199,347,280,381,244
2023-08-09 00:00:00,336,315,200,512,500,725,357
2023-08-10 00:00:00,340,500,300,449,370,395,275
2023-08-11 00:00:00,360,0,294,749,302,0,680
2023-08-12 00:00:00,0,0,0,0,0,0,0
2023-08-13 00:00:00,0,0,0,0,0,0,0
2023-08-14 00:00:00,280,550,0,535,366,555,335
2023-08-15 00:00:00,897,600,798,637,491,594,566
2023-08-16 00:00:00,626,502,626,738,518,490,284
2023-08-17 00:00:00,559,528,600,772,557,478,187
2023-08-18 00:00:00,491,504,727,735,539,0,310
2023-08-19 00:00:00,0,0,0,0,0,0,0
2023-08-20 00:00:00,0,0,0,0,0,0,0
2023-08-21 00:00:00,0,0,0,0,0,0,0
2023-08-22 00:00:00,331,362,50,566,581,909,740
2023-08-23 00:00:00,275,145,549,653,517,319,782
2023-08-24 00:00:00,433,0,350,1021,788,0,50
2023-08-25 00:00:00,611,0,146,741,602,1053,245
2023-08-26 00:00:00,0,0,0,0,0,0,0
2023-08-27 00:00:00,0,0,0,0,0,0,0
2023-08-28 00:00:00,462,585,404,1080,567,585,492
2023-08-29 00:00:00,290,300,210,361,300,310,378
2023-08-30 00:00:00,350,0,210,300,69,0,326
2023-08-31 00:00:00,250,302,200,500,436,500,284
2023-09-01 00:00:00,215,300,295,400,256,244,249
2023-09-02 00:00:00,0,0,0,0,0,0,0
2023-09-03 00:00:00,0,0,0,0,0,0,0
2023-09-04 00:00:00,530,257,694,852,0,0,0
2023-09-05 00:00:00,375,200,640,533,200,407,437
2023-09-06 00:00:00,353,230,460,650,364,367,515
2023-09-07 00:00:00,150,300,290,396,337,419,370
2023-09-08 00:00:00,350,200,450,369,427,447,669
2023-09-09 00:00:00,0,0,0,0,0,0,0
2023-09-10 00:00:00,0,0,0,0,0,0,0
2023-09-11 00:00:00,815,535,627,802,791,807,932
2023-09-12 00:00:00,854,1075,478,1249,544,852,600
2023-09-13 00:00:00,508,593,476,1047,775,416,706
2023-09-14 00:00:00,442,380,1104,754,979,832,1215
2023-09-15 00:00:00,1070,860,1117,688,847,580,550
2023-09-16 00:00:00,0,0,0,0,0,0,0
2023-09-17 00:00:00,0,0,0,0,0,0,0
2023-09-18 00:00:00,488,535,466,1029,568,591,605
2023-09-19 00:00:00,485,453,326,743,775,794,326
2023-09-20 00:00:00,564,336,122,550,565,0,368
2023-09-21 00:00:00,608,0,379,379,654,0,259
2023-09-22 00:00:00,354,0,290,425,468,0,0
2023-09-23 00:00:00,0,0,0,0,0,0,0
2023-09-24 00:00:00,0,0,0,0,0,0,0
2023-09-25 00:00:00,523,0,390,673,651,0,846
2023-09-26 00:00:00,725,0,511,239,222,0,169
2023-09-27 00:00:00,172,0,395,715,542,0,395
2023-09-28 00:00:00,307,0,568,637,505,0,0
2023-09-29 00:00:00,431,0,370,587,506,0,450
2023-09-30 00:00:00,0,0,0,0,0,0,0
2023-10-01 00:00:00,0,0,0,0,0,0,0
2023-10-02 00:00:00,393,0,188,299,463,0,220
2023-10-03 00:00:00,499,0,0,740,501,0,0
2023-10-04 00:00:00,461,0,106,570,545,0,785
2023-10-05 00:00:00,775,244,964,1200,576,640,820
2023-10-06 00:00:00,844,568,879,980,457,544,763
2023-10-07 00:00:00,0,0,0,0,0,0,0
2023-10-08 00:00:00,0,0,0,0,0,0,0
2023-10-09 00:00:00,508,857,780,478,606,1027,806
2023-10-10 00:00:00,896,1050,962,1017,662,552,426
2023-10-11 00:00:00,442,204,474,448,438,136,421
2023-10-12 00:00:00,427,543,694,538,400,820,881
2023-10-13 00:00:00,0,0,0,0,0,0,0
2023-10-14 00:00:00,0,0,0,0,0,0,0
2023-10-15 00:00:00,0,0,0,0,0,0,0
2023-10-16 00:00:00,0,0,0,0,0,0,0
2023-10-17 00:00:00,639,630,397,918,427,91,286
2023-10-18 00:00:00,737,0,283,690,411,0,0
2023-10-19 00:00:00,751,0,646,693,177,0,230
2023-10-20 00:00:00,496,0,780,643,0,0,62
2023-10-21 00:00:00,0,0,0,0,0,0,0
2023-10-22 00:00:00,0,0,0,0,0,0,0
2023-10-23 00:00:00,502,0,464,874,0,0,0
2023-10-24 00:00:00,360,0,457,449,350,0,411
2023-10-25 00:00:00,612,0,690,1150,0,0,0
2023-10-26 00:00:00,561,0,735,914,0,0,0
2023-10-27 00:00:00,425,0,792,750,0,0,0
2023-10-28 00:00:00,0,0,0,0,0,0,0
2023-10-29 00:00:00,0,0,0,0,0,0,0
2023-10-30 00:00:00,729,0,606,1350,0,0,0
2023-10-31 00:00:00,501,0,657,463,0,0,0
2023-11-01 00:00:00,296,0,544,507,0,0,0
2023-11-02 00:00:00,307,0,465,500,0,0,0
2023-11-03 00:00:00,161,190,455,875,0,0,0
2023-11-04 00:00:00,0,0,0,0,0,0,0
2023-11-05 00:00:00,0,0,0,0,0,0,0
2023-11-06 00:00:00,158,376,349,479,0,0,0
2023-11-07 00:00:00,309,234,519,733,0,0,0
2023-11-08 00:00:00,513,0,1020,774,0,0,0
2023-11-09 00:00:00,413,456,908,1043,0,0,0
2023-11-10 00:00:00,381,550,913,997,0,0,0
2023-11-11 00:00:00,0,0,0,0,0,0,0
2023-11-12 00:00:00,0,0,0,0,0,0,0
2023-11-13 00:00:00,606,663,954,750,0,0,0
2023-11-14 00:00:00,600,544,679,598,0,0,0
2023-11-15 00:00:00,460,355,887,533,0,0,0
2023-11-16 00:00:00,482,490,257,364,0,0,0
2023-11-17 00:00:00,567,1085,1123,262,0,0,0
2023-11-18 00:00:00,391,801,509,588,0,0,0
2023-11-19 00:00:00,0,0,0,0,0,0,0
2023-11-20 00:00:00,0,0,0,0,359,652,470
2023-11-21 00:00:00,623,518,580,583,561,440,583
2023-11-22 00:00:00,821,140,893,757,442,160,572
2023-11-23 00:00:00,700,0,898,630,348,0,656
2023-11-24 00:00:00,563,137,613,563,674,243,495
2023-11-25 00:00:00,0,0,0,0,0,0,0
2023-11-26 00:00:00,0,0,0,0,0,0,0
2023-11-27 00:00:00,1192,178,473,1131,0,0,0
2023-11-28 00:00:00,690,350,636,981,0,0,0
2023-11-29 00:00:00,477,0,557,377,0,0,0
2023-11-30 00:00:00,982,0,668,480,0,0,0
2023-12-01 00:00:00,1073,412,681,881,0,0,0
2023-12-02 00:00:00,0,0,0,0,0,0,0
2023-12-03 00:00:00,0,0,0,0,0,0,0
2023-12-04 00:00:00,495,350,414,680,0,0,0
2023-12-05 00:00:00,777,631,623,1175,0,0,0
2023-12-06 00:00:00,760,622,1001,545,0,0,0
2023-12-07 00:00:00,552,0,1129,906,0,0,0
2023-12-08 00:00:00,0,0,0,0,0,0,0
2023-12-09 00:00:00,0,0,0,0,0,0,0
2023-12-10 00:00:00,0,0,0,0,0,0,0
2023-12-11 00:00:00,552,0,848,552,483,0,533
2023-12-12 00:00:00,151,427,484,662,0,0,439
2023-12-13 00:00:00,756,0,203,174,905,0,560
2023-12-14 00:00:00,498,0,599,1079,453,0,260
2023-12-15 00:00:00,0,0,0,0,0,0,0
2023-12-16 00:00:00,0,0,0,0,0,0,0
2023-12-17 00:00:00,0,0,0,0,0,0,0
2023-12-18 00:00:00,293,0,390,268,0,0,0
2023-12-19 00:00:00,750,0,498,641,0,0,0
2023-12-20 00:00:00,447,0,394,656,0,0,0
2023-12-21 00:00:00,296,157,590,626,0,0,0
2023-12-22 00:00:00,477,502,480,519,0,0,0
2023-12-23 00:00:00,0,0,0,0,0,0,0
2023-12-24 00:00:00,0,0,0,0,0,0,0
2023-12-25 00:00:00,0,0,0,0,0,0,0
2023-12-26 00:00:00,542,545,554,650,0,0,0
2023-12-27 00:00:00,400,821,591,700,0,0,0
2023-12-28 00:00:00,471,390,606,709,0,0,0
2023-12-29 00:00:00,361,450,503,748,0,0,0
2023-12-30 00:00:00,0,0,0,0,0,0,0
2023-12-31 00:00:00,0,0,0,0,0,0,0
2024-01-01 00:00:00,0,0,0,0,0,0,0
2024-01-02 00:00:00,313,450,500,763,0,0,0
2024-01-03 00:00:00,633,900,928,914,0,0,0
2024-01-04 00:00:00,507,675,639,762,0,0,0
2024-01-05 00:00:00,468,428,723,904,0,0,0
2024-01-06 00:00:00,0,0,0,0,0,0,0
2024-01-07 00:00:00,0,0,0,0,0,0,0
2024-01-08 00:00:00,645,69,681,1201,0,0,0
2024-01-09 00:00:00,535,0,621,1237,0,0,0
2024-01-10 00:00:00,395,555,602,1013,0,0,0
2024-01-11 00:00:00,584,640,692,972,0,0,0
2024-01-12 00:00:00,134,120,539,517,0,0,0
2024-01-13 00:00:00,0,0,0,0,0,0,0
2024-01-14 00:00:00,0,0,0,0,0,0,0
2024-01-15 00:00:00,440,0,559,665,0,0,0
2024-01-16 00:00:00,522,0,624,1020,0,0,0
2024-01-17 00:00:00,630,96,497,988,0,0,0
2024-01-18 00:00:00,555,349,707,615,0,0,0
2024-01-19 00:00:00,661,480,761,1300,0,0,0
2024-01-20 00:00:00,511,0,791,650,0,0,0
2024-01-21 00:00:00,0,0,0,0,0,0,0
2024-01-22 00:00:00,440,0,632,780,507,0,546
2024-01-23 00:00:00,400,0,670,633,473,0,927
2024-01-24 00:00:00,375,0,295,1002,461,0,491
2024-01-25 00:00:00,446,0,491,782,990,0,654
2024-01-26 00:00:00,383,0,575,805,409,0,526
2024-01-27 00:00:00,0,0,0,0,0,0,0
2024-01-28 00:00:00,0,0,0,0,0,0,0
2024-01-29 00:00:00,250,0,215,550,415,0,403
2024-01-30 00:00:00,330,0,302,723,548,0,538
2024-01-31 00:00:00,405,0,305,802,473,0,501
2024-02-01 00:00:00,505,0,309,605,220,0,403
2024-02-02 00:00:00,423,0,522,868,390,0,457
2024-02-03 00:00:00,0,0,0,0,0,0,0
2024-02-04 00:00:00,0,0,0,0,0,0,0
2024-02-05 00:00:00,482,200,526,703,490,0,537
2024-02-06 00:00:00,534,620,740,723,555,508,487
2024-02-07 00:00:00,497,330,553,549,528,126,663
2024-02-08 00:00:00,394,0,427,400,470,0,624
2024-02-09 00:00:00,515,0,765,1046,590,0,350
2024-02-10 00:00:00,0,0,0,0,0,0,0
2024-02-11 00:00:00,0,0,0,0,0,0,0
2024-02-12 00:00:00,0,0,0,0,0,0,0
2024-02-13 00:00:00,0,0,0,0,0,0,0
2024-02-14 00:00:00,495,136,0,573,0,0,0
2024-02-15 00:00:00,453,0,282,617,0,0,0
2024-02-16 00:00:00,477,0,1017,887,0,0,0
2024-02-17 00:00:00,0,0,0,0,0,0,0
2024-02-18 00:00:00,0,0,0,0,0,0,0
2024-02-19 00:00:00,447,150,478,887,0,0,0
2024-02-20 00:00:00,479,0,936,683,0,0,0
2024-02-21 00:00:00,518,0,1210,925,0,0,0
2024-02-22 00:00:00,0,0,1074,1200,0,0,0
2024-02-23 00:00:00,0,0,778,678,0,0,0
2024-02-24 00:00:00,0,0,0,0,0,0,0
2024-02-25 00:00:00,0,0,0,0,0,0,0
2024-02-26 00:00:00,0,0,753,702,0,0,0
2024-02-27 00:00:00,194,0,1094,1149,0,0,0
2024-02-28 00:00:00,414,0,677,912,473,0,801
2024-02-29 00:00:00,370,0,913,866,617,0,960
2024-03-01 00:00:00,332,0,785,856,170,0,339
2024-03-02 00:00:00,0,0,0,0,0,0,0
2024-03-03 00:00:00,0,0,0,0,0,0,0
2024-03-04 00:00:00,462,0,913,848,440,0,778
2024-03-05 00:00:00,514,0,951,693,435,0,700
2024-03-06 00:00:00,368,0,944,788,500,0,1150
2024-03-07 00:00:00,479,0,1040,1293,504,0,769
2024-03-08 00:00:00,263,0,831,790,468,0,791
2024-03-09 00:00:00,0,0,0,0,0,0,0
2024-03-10 00:00:00,0,0,0,0,0,0,0
2024-03-11 00:00:00,438,0,353,827,455,0,611
2024-03-12 00:00:00,450,0,552,964,497,0,566
2024-03-13 00:00:00,489,0,866,811,388,0,873
2024-03-14 00:00:00,610,0,412,602,408,0,480
2024-03-15 00:00:00,474,0,490,870,537,0,530
2024-03-16 00:00:00,0,0,0,0,0,0,0
2024-03-17 00:00:00,0,0,0,0,0,0,0
2024-03-18 00:00:00,392,0,569,799,561,0,432
2024-03-19 00:00:00,497,0,497,827,514,0,913
2024-03-20 00:00:00,387,0,591,853,486,0,460
2024-03-21 00:00:00,501,0,561,989,503,0,519
2024-03-22 00:00:00,417,0,449,875,532,0,500
2024-03-23 00:00:00,0,0,0,0,0,0,0
2024-03-24 00:00:00,0,0,0,0,0,0,0
